source_event_id,customer_id,full_name,national_id,date_of_birth,gender,marital_status,employment_status,monthly_income,branch_code,segment,onboarded_at,kyc_status,risk_rating,payload
EV-CUST-C00166,C00166,Customer 00166,NID20700632,1968-09-10,female,single,business-owner,622356.26,NBO-002,sme,2021-12-19T00:00:00+00:00,rejected,low,{}
EV-CUST-C00167,C00167,Customer 00167,NID24334472,1995-10-24,female,single,business-owner,35636.54,ELD-030,retail,2020-11-22T00:00:00+00:00,verified,medium,{}
EV-CUST-C00168,C00168,Customer 00168,NID18085550,1969-05-13,male,married,self-employed,46224.35,NKR-040,retail,2020-09-16T00:00:00+00:00,verified,low,{}
EV-CUST-C00169,C00169,Customer 00169,NID21081787,1993-03-13,male,married,business-owner,46238.09,NBO-001,retail,2021-05-07T00:00:00+00:00,verified,medium,{}
EV-CUST-C00170,C00170,Customer 00170,NID35558290,1998-10-02,male,married,self-employed,43287.60,NKR-040,retail,2019-04-26T00:00:00+00:00,verified,low,{}
EV-CUST-C00171,C00171,Customer 00171,NID30280350,1972-12-04,male,married,self-employed,300730.43,KSM-020,sme,2025-04-23T00:00:00+00:00,verified,low,{}
EV-CUST-C00172,C00172,Customer 00172,NID36938055,1979-05-12,female,married,self-employed,63654.10,NBO-003,retail,2025-08-04T00:00:00+00:00,verified,low,{}
EV-CUST-C00173,C00173,Customer 00173,NID16583103,1961-05-18,female,single,unemployed,602513.86,KSM-020,sme,2024-05-05T00:00:00+00:00,verified,low,{}
EV-CUST-C00174,C00174,Customer 00174,NID34587756,1976-08-24,female,single,self-employed,66363.50,ELD-030,retail,2025-08-06T00:00:00+00:00,verified,low,{}
EV-CUST-C00175,C00175,Customer 00175,NID35646955,1963-09-02,male,married,self-employed,744484.42,NKR-040,sme,2019-11-02T00:00:00+00:00,verified,low,{}
EV-CUST-C00176,C00176,Customer 00176,NID10527870,1989-06-02,male,divorced,unemployed,31403.98,NBO-001,retail,2025-11-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C00177,C00177,Customer 00177,NID13231757,1992-12-22,male,single,self-employed,36501.64,KSM-020,retail,2024-03-04T00:00:00+00:00,verified,medium,{}
EV-CUST-C00178,C00178,Customer 00178,NID20065478,1983-07-15,male,divorced,employed,44767.23,NBO-001,retail,2021-12-08T00:00:00+00:00,verified,low,{}
EV-CUST-C00179,C00179,Customer 00179,NID21115597,1970-02-16,male,divorced,employed,62756.11,NBO-002,retail,2024-11-26T00:00:00+00:00,verified,medium,{}
EV-CUST-C00180,C00180,Customer 00180,NID32082481,1962-02-22,male,single,business-owner,451035.16,NBO-001,sme,2022-09-19T00:00:00+00:00,pending,low,{}
EV-CUST-C00181,C00181,Customer 00181,NID29015159,1985-02-10,female,divorced,business-owner,586245.50,MSA-010,sme,2020-10-08T00:00:00+00:00,verified,low,{}
EV-CUST-C00182,C00182,Customer 00182,NID17789460,1992-12-12,male,married,unemployed,2365576.21,NKR-040,corp,2018-02-14T00:00:00+00:00,verified,medium,{}
EV-CUST-C00183,C00183,Customer 00183,NID32806774,1974-06-18,female,single,business-owner,436813.61,NKR-040,sme,2024-07-06T00:00:00+00:00,verified,low,{}
EV-CUST-C00184,C00184,Customer 00184,NID13575255,2000-03-24,male,single,business-owner,43500.00,MSA-010,retail,2024-06-12T00:00:00+00:00,verified,low,{}
EV-CUST-C00185,C00185,Customer 00185,NID13007109,1988-09-18,female,divorced,employed,29054.38,KSM-020,retail,2024-02-01T00:00:00+00:00,verified,low,{}
EV-CUST-C00186,C00186,Customer 00186,NID15690258,1984-02-24,female,single,self-employed,36888.55,NBO-003,retail,2021-10-17T00:00:00+00:00,verified,low,{}
EV-CUST-C00187,C00187,Customer 00187,NID18274189,1986-05-16,female,divorced,self-employed,47600.72,MSA-010,retail,2019-06-09T00:00:00+00:00,verified,low,{}
EV-CUST-C00188,C00188,Customer 00188,NID24449082,1999-07-26,male,married,business-owner,369363.81,KSM-020,sme,2023-08-11T00:00:00+00:00,pending,low,{}
EV-CUST-C00189,C00189,Customer 00189,NID18134409,1980-05-24,female,married,business-owner,87343.10,NKR-040,retail,2025-10-26T00:00:00+00:00,verified,low,{}
EV-CUST-C00190,C00190,Customer 00190,NID33768854,1994-03-22,male,married,business-owner,293886.03,NKR-040,sme,2018-12-15T00:00:00+00:00,verified,medium,{}
EV-CUST-C00191,C00191,Customer 00191,NID32101061,1991-03-21,male,divorced,unemployed,413210.71,NKR-040,sme,2022-04-09T00:00:00+00:00,verified,low,{}
EV-CUST-C00192,C00192,Customer 00192,NID36532191,1994-09-28,female,divorced,employed,58668.30,NBO-001,retail,2024-09-02T00:00:00+00:00,verified,medium,{}
EV-CUST-C00193,C00193,Customer 00193,NID24443691,1962-10-21,male,single,employed,63524.99,NBO-003,retail,2024-06-26T00:00:00+00:00,verified,medium,{}
EV-CUST-C00194,C00194,Customer 00194,NID32802098,1974-08-12,male,married,employed,66574.83,MSA-010,retail,2024-08-25T00:00:00+00:00,verified,low,{}
EV-CUST-C00195,C00195,Customer 00195,NID16941315,1969-06-10,female,married,unemployed,966959.48,NBO-001,corp,2023-08-26T00:00:00+00:00,verified,medium,{}
EV-CUST-C00196,C00196,Customer 00196,NID32721025,1967-01-28,male,divorced,self-employed,37519.81,KSM-020,retail,2023-11-04T00:00:00+00:00,verified,low,{}
EV-CUST-C00197,C00197,Customer 00197,NID32055593,1974-07-21,female,married,employed,86884.70,ELD-030,retail,2020-03-21T00:00:00+00:00,verified,low,{}
EV-CUST-C00198,C00198,Customer 00198,NID36826847,1973-04-09,male,married,business-owner,44162.68,NBO-002,retail,2019-10-04T00:00:00+00:00,verified,low,{}
EV-CUST-C00199,C00199,Customer 00199,NID29696609,2000-06-20,male,married,business-owner,480797.56,NKR-040,sme,2024-10-13T00:00:00+00:00,verified,low,{}
EV-CUST-C00200,C00200,Customer 00200,NID18005172,1999-10-03,female,single,self-employed,75046.00,NBO-003,retail,2020-06-04T00:00:00+00:00,verified,low,{}
EV-CUST-C00201,C00201,Customer 00201,NID33267747,1984-07-06,male,divorced,self-employed,25340.05,MSA-010,retail,2025-11-18T00:00:00+00:00,verified,low,{}
EV-CUST-C00202,C00202,Customer 00202,NID22883028,1982-01-16,female,married,unemployed,533063.69,MSA-010,sme,2020-04-27T00:00:00+00:00,verified,low,{}
EV-CUST-C00203,C00203,Customer 00203,NID19686168,1974-05-02,male,married,unemployed,57404.83,KSM-020,retail,2022-04-18T00:00:00+00:00,verified,low,{}
EV-CUST-C00204,C00204,Customer 00204,NID28332573,1983-09-27,male,married,employed,55732.96,ELD-030,retail,2018-12-15T00:00:00+00:00,verified,medium,{}
EV-CUST-C00205,C00205,Customer 00205,NID13938821,1988-05-12,male,single,business-owner,89948.45,NKR-040,retail,2019-08-28T00:00:00+00:00,verified,medium,{}
EV-CUST-C00206,C00206,Customer 00206,NID27860379,1973-04-26,female,divorced,self-employed,25442.62,NBO-003,retail,2018-10-12T00:00:00+00:00,pending,low,{}
EV-CUST-C00207,C00207,Customer 00207,NID36363416,1992-11-27,female,single,business-owner,86429.80,NKR-040,retail,2019-03-25T00:00:00+00:00,verified,medium,{}
EV-CUST-C00208,C00208,Customer 00208,NID29375185,1980-04-25,female,divorced,unemployed,25968.26,MSA-010,retail,2024-08-05T00:00:00+00:00,verified,medium,{}
EV-CUST-C00209,C00209,Customer 00209,NID20982005,1992-12-09,male,divorced,employed,233064.03,ELD-030,sme,2023-08-16T00:00:00+00:00,pending,medium,{}
EV-CUST-C00210,C00210,Customer 00210,NID19010601,1994-07-07,female,married,business-owner,78757.97,KSM-020,retail,2024-04-16T00:00:00+00:00,verified,low,{}
EV-CUST-C00211,C00211,Customer 00211,NID38075066,2003-01-02,female,single,employed,40780.47,NKR-040,retail,2019-11-26T00:00:00+00:00,verified,low,{}
EV-CUST-C00212,C00212,Customer 00212,NID31964327,1968-11-10,female,married,employed,1683938.39,NBO-003,corp,2020-05-03T00:00:00+00:00,verified,medium,{}
EV-CUST-C00213,C00213,Customer 00213,NID10036450,1974-07-21,male,married,employed,61920.32,NBO-002,retail,2019-12-04T00:00:00+00:00,verified,low,{}
EV-CUST-C00214,C00214,Customer 00214,NID26028960,1981-02-28,male,single,unemployed,15604.69,NBO-001,retail,2024-12-05T00:00:00+00:00,verified,low,{}
EV-CUST-C00215,C00215,Customer 00215,NID14793353,1968-07-25,male,divorced,employed,81074.17,KSM-020,retail,2020-11-22T00:00:00+00:00,verified,low,{}
EV-CUST-C00216,C00216,Customer 00216,NID13371049,1969-07-20,male,single,unemployed,538005.62,NBO-003,sme,2025-04-03T00:00:00+00:00,pending,low,{}
EV-CUST-C00217,C00217,Customer 00217,NID38450537,1965-04-18,female,single,self-employed,35772.57,ELD-030,retail,2022-12-01T00:00:00+00:00,verified,medium,{}
EV-CUST-C00218,C00218,Customer 00218,NID31410490,1975-08-13,male,divorced,employed,632453.48,NBO-003,sme,2019-04-16T00:00:00+00:00,pending,low,{}
EV-CUST-C00219,C00219,Customer 00219,NID12449199,1983-09-22,male,divorced,employed,503976.82,NBO-001,sme,2020-08-25T00:00:00+00:00,verified,low,{}
EV-CUST-C00220,C00220,Customer 00220,NID23498190,1992-05-21,male,divorced,self-employed,74196.75,NBO-003,retail,2024-07-23T00:00:00+00:00,verified,low,{}
EV-CUST-C00221,C00221,Customer 00221,NID35609552,1969-09-11,male,married,unemployed,735358.63,ELD-030,sme,2024-10-21T00:00:00+00:00,pending,low,{}
EV-CUST-C00222,C00222,Customer 00222,NID34887104,1967-08-20,male,single,employed,84347.08,ELD-030,retail,2018-05-22T00:00:00+00:00,verified,low,{}
EV-CUST-C00223,C00223,Customer 00223,NID35158320,1993-12-09,female,divorced,employed,41002.88,NKR-040,retail,2020-06-05T00:00:00+00:00,verified,low,{}
EV-CUST-C00224,C00224,Customer 00224,NID27138995,1976-12-19,female,single,unemployed,54289.07,NKR-040,retail,2019-08-15T00:00:00+00:00,verified,low,{}
EV-CUST-C00225,C00225,Customer 00225,NID27073330,1996-11-24,male,single,employed,22717.87,NBO-002,retail,2019-04-24T00:00:00+00:00,verified,low,{}
EV-CUST-C00226,C00226,Customer 00226,NID18330330,1962-09-26,female,divorced,business-owner,282007.73,NBO-003,sme,2024-04-11T00:00:00+00:00,verified,low,{}
EV-CUST-C00227,C00227,Customer 00227,NID39426942,1963-03-08,female,married,business-owner,65499.43,NBO-003,retail,2018-07-03T00:00:00+00:00,verified,low,{}
EV-CUST-C00228,C00228,Customer 00228,NID29853853,1979-12-20,female,single,self-employed,36869.63,NBO-002,retail,2021-08-12T00:00:00+00:00,verified,low,{}
EV-CUST-C00229,C00229,Customer 00229,NID20318344,1960-06-01,male,single,self-employed,40981.78,MSA-010,retail,2024-12-24T00:00:00+00:00,verified,low,{}
EV-CUST-C00230,C00230,Customer 00230,NID25383298,1965-01-08,male,divorced,employed,2336800.69,KSM-020,corp,2024-12-12T00:00:00+00:00,verified,medium,{}
EV-CUST-C00231,C00231,Customer 00231,NID38551926,1987-11-05,female,married,business-owner,57586.55,NBO-003,retail,2021-05-09T00:00:00+00:00,verified,low,{}
EV-CUST-C00232,C00232,Customer 00232,NID25638214,1997-02-05,female,married,employed,257583.75,KSM-020,sme,2019-03-15T00:00:00+00:00,verified,medium,{}
EV-CUST-C00233,C00233,Customer 00233,NID30243472,1967-02-06,male,single,business-owner,49750.99,NBO-002,retail,2022-12-23T00:00:00+00:00,verified,low,{}
EV-CUST-C00234,C00234,Customer 00234,NID38675661,2003-05-09,female,divorced,self-employed,53509.48,NBO-001,retail,2020-01-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C00235,C00235,Customer 00235,NID31149276,1974-03-07,male,divorced,business-owner,15896.77,NKR-040,retail,2024-06-22T00:00:00+00:00,verified,high,{}
EV-CUST-C00236,C00236,Customer 00236,NID25468422,1968-02-28,male,single,unemployed,63449.02,NKR-040,retail,2023-02-02T00:00:00+00:00,verified,low,{}
EV-CUST-C00237,C00237,Customer 00237,NID39642783,1982-04-06,male,single,self-employed,46999.80,ELD-030,retail,2022-05-15T00:00:00+00:00,verified,low,{}
EV-CUST-C00238,C00238,Customer 00238,NID39684012,1977-07-05,male,divorced,employed,19573.43,MSA-010,retail,2024-04-21T00:00:00+00:00,verified,low,{}
EV-CUST-C00239,C00239,Customer 00239,NID10874528,1996-09-11,female,divorced,self-employed,51350.96,NBO-001,retail,2024-05-06T00:00:00+00:00,verified,medium,{}
EV-CUST-C00240,C00240,Customer 00240,NID18316702,1993-06-25,male,married,employed,89364.85,NKR-040,retail,2021-03-04T00:00:00+00:00,rejected,low,{}
EV-CUST-C00241,C00241,Customer 00241,NID37051926,1982-03-06,female,divorced,employed,634512.69,ELD-030,sme,2021-10-11T00:00:00+00:00,verified,high,{}
EV-CUST-C00242,C00242,Customer 00242,NID11273851,1972-08-18,male,single,self-employed,57233.17,KSM-020,retail,2022-03-16T00:00:00+00:00,verified,low,{}
EV-CUST-C00243,C00243,Customer 00243,NID10735274,1972-03-11,male,divorced,self-employed,83842.21,NKR-040,retail,2020-06-02T00:00:00+00:00,verified,low,{}
EV-CUST-C00244,C00244,Customer 00244,NID20824767,2002-07-19,male,single,unemployed,20439.87,NKR-040,retail,2019-06-10T00:00:00+00:00,verified,low,{}
EV-CUST-C00245,C00245,Customer 00245,NID29761887,1995-12-20,male,married,business-owner,68038.72,ELD-030,retail,2023-04-22T00:00:00+00:00,verified,low,{}
EV-CUST-C00246,C00246,Customer 00246,NID20677587,1996-07-28,male,divorced,employed,720809.22,MSA-010,sme,2018-03-20T00:00:00+00:00,verified,medium,{}
EV-CUST-C00247,C00247,Customer 00247,NID18899052,1970-11-03,male,single,employed,88678.47,NBO-003,retail,2023-08-01T00:00:00+00:00,verified,low,{}
EV-CUST-C00248,C00248,Customer 00248,NID28321524,1986-03-14,female,single,unemployed,43945.28,NKR-040,retail,2025-07-12T00:00:00+00:00,verified,medium,{}
EV-CUST-C00249,C00249,Customer 00249,NID13513989,1964-01-10,male,married,self-employed,27199.24,MSA-010,retail,2018-06-09T00:00:00+00:00,verified,low,{}
EV-CUST-C00250,C00250,Customer 00250,NID24472809,1981-10-20,male,divorced,unemployed,737483.67,NBO-002,sme,2025-12-01T00:00:00+00:00,verified,low,{}
EV-CUST-C00251,C00251,Customer 00251,NID19979109,1995-12-24,male,single,employed,1641343.69,MSA-010,corp,2022-11-10T00:00:00+00:00,verified,medium,{}
EV-CUST-C00252,C00252,Customer 00252,NID10863546,1987-02-10,male,single,business-owner,42062.17,NBO-001,retail,2025-04-04T00:00:00+00:00,verified,low,{}
EV-CUST-C00253,C00253,Customer 00253,NID39712204,2002-05-03,female,married,self-employed,448438.34,MSA-010,sme,2024-03-12T00:00:00+00:00,verified,low,{}
EV-CUST-C00254,C00254,Customer 00254,NID21535724,1996-01-05,female,divorced,self-employed,77780.91,KSM-020,retail,2019-02-22T00:00:00+00:00,verified,low,{}
EV-CUST-C00255,C00255,Customer 00255,NID12649291,2003-08-19,female,divorced,employed,87422.08,KSM-020,retail,2021-08-10T00:00:00+00:00,verified,low,{}
EV-CUST-C00256,C00256,Customer 00256,NID17109853,1969-02-25,male,single,employed,88706.61,MSA-010,retail,2025-03-06T00:00:00+00:00,verified,medium,{}
EV-CUST-C00257,C00257,Customer 00257,NID12248548,1969-10-09,male,married,unemployed,76692.30,KSM-020,retail,2023-12-26T00:00:00+00:00,verified,low,{}
EV-CUST-C00258,C00258,Customer 00258,NID15021163,1999-10-17,male,divorced,employed,80509.97,NBO-001,retail,2024-02-14T00:00:00+00:00,verified,low,{}
EV-CUST-C00259,C00259,Customer 00259,NID29193914,1982-07-09,female,single,self-employed,55172.51,NBO-003,retail,2024-11-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C00260,C00260,Customer 00260,NID25945676,1985-06-23,female,married,employed,45128.99,NBO-003,retail,2021-01-24T00:00:00+00:00,verified,low,{}
EV-CUST-C00261,C00261,Customer 00261,NID34955224,2003-02-28,female,married,business-owner,51871.44,ELD-030,retail,2021-03-10T00:00:00+00:00,verified,medium,{}
EV-CUST-C00262,C00262,Customer 00262,NID36558010,1986-12-16,male,single,business-owner,30854.29,ELD-030,retail,2023-01-17T00:00:00+00:00,verified,low,{}
EV-CUST-C00263,C00263,Customer 00263,NID11109680,1961-03-07,female,single,business-owner,681219.58,ELD-030,sme,2021-01-08T00:00:00+00:00,verified,low,{}
EV-CUST-C00264,C00264,Customer 00264,NID29932795,1967-11-01,female,single,unemployed,44770.67,KSM-020,retail,2021-06-16T00:00:00+00:00,verified,low,{}
EV-CUST-C00265,C00265,Customer 00265,NID38649489,1965-05-01,male,single,self-employed,327436.16,ELD-030,sme,2024-01-06T00:00:00+00:00,verified,medium,{}
EV-CUST-C00266,C00266,Customer 00266,NID30170976,2003-01-16,male,single,business-owner,79847.24,KSM-020,retail,2020-11-06T00:00:00+00:00,verified,low,{}
EV-CUST-C00267,C00267,Customer 00267,NID17321880,1987-07-28,female,married,unemployed,2178302.72,KSM-020,corp,2023-08-09T00:00:00+00:00,verified,low,{}
EV-CUST-C00268,C00268,Customer 00268,NID13627386,1983-09-21,female,single,business-owner,78246.30,NBO-003,retail,2022-05-22T00:00:00+00:00,verified,medium,{}
EV-CUST-C00269,C00269,Customer 00269,NID18063199,2001-05-07,male,divorced,unemployed,68332.03,ELD-030,retail,2020-09-25T00:00:00+00:00,verified,low,{}
EV-CUST-C00270,C00270,Customer 00270,NID11185109,1978-05-14,male,married,self-employed,52302.96,ELD-030,retail,2024-07-24T00:00:00+00:00,verified,medium,{}
EV-CUST-C00271,C00271,Customer 00271,NID16077910,1992-05-28,female,single,unemployed,562965.03,NBO-002,sme,2020-11-18T00:00:00+00:00,verified,medium,{}
EV-CUST-C00272,C00272,Customer 00272,NID17493641,2003-06-21,female,married,business-owner,83446.86,NBO-003,retail,2019-04-12T00:00:00+00:00,verified,low,{}
EV-CUST-C00273,C00273,Customer 00273,NID26793234,2000-10-19,male,divorced,unemployed,448205.84,KSM-020,sme,2019-08-07T00:00:00+00:00,verified,low,{}
EV-CUST-C00274,C00274,Customer 00274,NID38937138,1972-06-14,male,single,unemployed,258298.20,NBO-003,sme,2025-03-11T00:00:00+00:00,verified,low,{}
EV-CUST-C00275,C00275,Customer 00275,NID15316200,1977-04-25,female,single,self-employed,15353.51,KSM-020,retail,2020-10-25T00:00:00+00:00,verified,low,{}
EV-CUST-C00276,C00276,Customer 00276,NID10472349,1960-01-18,female,divorced,self-employed,50805.02,NBO-001,retail,2021-12-12T00:00:00+00:00,verified,medium,{}
EV-CUST-C00277,C00277,Customer 00277,NID29752510,1982-05-05,female,single,employed,67014.36,NKR-040,retail,2019-07-17T00:00:00+00:00,verified,high,{}
EV-CUST-C00278,C00278,Customer 00278,NID22054459,1993-06-14,male,single,unemployed,54021.63,NBO-001,retail,2020-06-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C00279,C00279,Customer 00279,NID31828512,1997-09-06,male,married,business-owner,70055.75,NKR-040,retail,2019-06-23T00:00:00+00:00,verified,low,{}
EV-CUST-C00280,C00280,Customer 00280,NID22759199,2001-01-02,male,divorced,business-owner,2222530.81,MSA-010,corp,2019-07-15T00:00:00+00:00,verified,low,{}
EV-CUST-C00281,C00281,Customer 00281,NID33512474,1986-11-04,male,married,employed,15697.84,KSM-020,retail,2022-10-20T00:00:00+00:00,verified,low,{}
EV-CUST-C00282,C00282,Customer 00282,NID22009863,1972-10-07,female,married,self-employed,22969.78,NBO-001,retail,2022-09-07T00:00:00+00:00,verified,high,{}
EV-CUST-C00283,C00283,Customer 00283,NID29265369,1975-01-01,female,single,employed,51049.80,NKR-040,retail,2019-02-27T00:00:00+00:00,verified,medium,{}
EV-CUST-C00284,C00284,Customer 00284,NID13349031,1974-08-10,male,single,business-owner,34191.91,NBO-003,retail,2022-08-02T00:00:00+00:00,verified,low,{}
EV-CUST-C00285,C00285,Customer 00285,NID15721442,1962-01-28,female,married,unemployed,234149.13,KSM-020,sme,2020-11-21T00:00:00+00:00,verified,medium,{}
EV-CUST-C00286,C00286,Customer 00286,NID22942464,1967-07-13,female,married,self-employed,40704.20,NBO-001,retail,2025-05-27T00:00:00+00:00,verified,medium,{}
EV-CUST-C00287,C00287,Customer 00287,NID24702304,1966-07-19,male,divorced,unemployed,2642004.65,NKR-040,corp,2025-10-22T00:00:00+00:00,verified,low,{}
EV-CUST-C00288,C00288,Customer 00288,NID11542575,1968-08-16,male,married,business-owner,77890.24,NBO-001,retail,2019-07-15T00:00:00+00:00,verified,medium,{}
EV-CUST-C00289,C00289,Customer 00289,NID33093557,1996-04-22,male,married,self-employed,508689.93,MSA-010,sme,2023-09-17T00:00:00+00:00,verified,medium,{}
EV-CUST-C00290,C00290,Customer 00290,NID26964032,1995-10-02,female,married,self-employed,77927.48,NBO-001,retail,2018-11-06T00:00:00+00:00,verified,low,{}
EV-CUST-C00291,C00291,Customer 00291,NID17885291,1992-04-18,male,married,unemployed,35861.78,NKR-040,retail,2024-07-27T00:00:00+00:00,verified,low,{}
EV-CUST-C00292,C00292,Customer 00292,NID23835785,1991-12-21,male,divorced,employed,38704.61,NKR-040,retail,2018-02-13T00:00:00+00:00,verified,medium,{}
